	i	j	t
99005	39	321	6432
99006	39	321	6460
99007	39	321	6461
99008	39	321	6494
99009	39	321	6883
99010	39	307	38
99011	39	307	45
99012	39	307	596
99013	39	307	688
99014	39	307	763
99015	39	307	813
99016	39	307	816
99017	39	307	1113
99018	39	307	1214
99019	39	307	1295
99020	39	307	1305
99021	39	307	1500
99022	39	307	2107
99023	39	307	2273
99024	39	307	2307
99025	39	307	2392
99026	39	307	2401
99027	39	307	2622
99028	39	307	2865
99029	39	307	2894
99030	39	307	3128
99031	39	307	3143
99032	39	307	4138
99033	39	307	4354
99034	39	307	4752
99035	39	307	4780
99036	39	307	4834
99037	39	307	5068
99038	39	307	5864
99039	39	307	5969
99040	39	307	6015
99041	39	307	6134
99042	39	307	6476
99043	39	307	6528
99044	39	307	6768
99045	308	325	116
99046	308	325	206
99047	308	325	215
99048	308	325	265
99049	308	325	406
99050	308	325	455
99051	308	325	459
99052	308	325	495
99053	308	325	508
99054	308	325	526
99055	308	325	1163
99056	308	325	1260
99057	308	325	1269
99058	308	325	1311
99059	308	325	1375
99060	308	325	1378
99061	308	325	1458
99062	308	325	1497
99063	308	325	1549
99064	308	325	1726
99065	308	325	1964
99066	308	325	2061
99067	308	325	2371
99068	308	325	2372
99069	308	325	2402
99070	308	325	2777
99071	308	325	2897
99072	308	325	3185
99073	308	325	3237
99074	308	325	3305
99075	308	325	3329
99076	308	325	3994
99077	308	325	4245
99078	308	325	4559
99079	308	325	5438
99080	308	325	5615
99081	308	325	5785
99082	308	325	5831
99083	308	325	5911
99084	308	325	5948
99085	308	325	6102
99086	308	325	6146
99087	308	325	6488
99088	308	325	6530
99089	109	295	161
99090	109	295	790
99091	109	295	1359
99092	109	295	1541
99093	109	295	1553
99094	109	295	2193
99095	109	295	2221
99096	109	295	2805
99097	109	295	3172
99098	109	295	3561
99099	109	295	3898
99100	109	295	4062
99101	109	295	4189
99102	109	295	4415
99103	109	295	4489
99104	109	295	4519
99105	109	295	4684
99106	109	295	4812
99107	109	295	5044
99108	109	295	5164
99109	109	295	5502
99110	109	295	6434
99111	109	295	6563
99112	39	295	29
99113	39	295	336
99114	39	295	522
99115	39	295	599
99116	39	295	755
99117	39	295	773
99118	39	295	918
99119	39	295	1033
99120	39	295	1158
99121	39	295	1175
99122	39	295	1263
99123	39	295	1398
99124	39	295	1434
99125	39	295	1456
99126	39	295	1493
99127	39	295	1614
99128	39	295	1701
99129	39	295	2125
99130	39	295	2187
99131	39	295	2764
99132	39	295	2937
99133	39	295	3376
99134	39	295	4139
99135	39	295	4420
99136	39	295	5219
99137	39	295	5902
99138	39	295	5980
99139	39	295	6040
99140	39	295	6053
99141	39	295	6076
99142	39	295	6134
99143	39	295	6140
99144	39	295	6174
99145	39	295	6469
99146	39	295	6602
99147	39	295	6860
99148	39	295	7255
99149	98	316	59
99150	98	316	189
99151	98	316	410
99152	98	316	423
99153	98	316	493
99154	98	316	523
99155	98	316	560
99156	98	316	971
99157	98	316	1142
99158	98	316	1305
99159	98	316	1364
99160	98	316	1404
99161	98	316	1655
99162	98	316	1810
99163	98	316	2093
99164	98	316	2808
99165	98	316	2852
99166	98	316	3019
99167	98	316	3093
99168	98	316	3151
99169	98	316	3420
99170	98	316	3704
99171	98	316	4208
99172	98	316	4346
99173	98	316	4527
99174	98	316	5167
99175	98	316	5447
99176	98	316	5947
99177	98	316	6071
99178	98	316	6148
99179	98	316	6162
99180	98	316	6656
99181	98	316	7309
99182	307	323	32
99183	307	323	356
99184	307	323	759
99185	307	323	1021
99186	307	323	1104
99187	307	323	1269
99188	307	323	1331
99189	307	323	1410
99190	307	323	2292
99191	307	323	2594
99192	307	323	2614
99193	307	323	2713
99194	307	323	2913
99195	307	323	2917
99196	307	323	3069
99197	307	323	3077
99198	307	323	3801
99199	307	323	4194
99200	307	323	4461
99201	307	323	4675
99202	307	323	4896
99203	307	323	5479
99204	307	323	5570
99205	307	323	6164
99206	307	323	6248
99207	307	323	6414
99208	307	323	6578
99209	114	136	262
99210	114	136	400
99211	114	136	411
99212	114	136	582
99213	114	136	687
99214	114	136	1135
99215	114	136	1171
99216	114	136	1632
99217	114	136	2007
99218	114	136	2012
99219	114	136	2722
99220	114	136	2868
99221	114	136	2881
99222	114	136	2932
99223	114	136	3193
99224	114	136	3231
99225	114	136	3438
99226	114	136	3569
99227	114	136	3865
99228	114	136	4150
99229	114	136	4212
99230	114	136	4425
99231	114	136	4480
99232	114	136	4524
99233	114	136	4595
99234	114	136	4951
99235	114	136	5088
99236	114	136	5535
99237	114	136	5637
99238	114	136	6047
99239	114	136	6348
99240	114	136	6585
99241	21	66	9
99242	21	66	261
99243	21	66	555
99244	21	66	594
99245	21	66	620
99246	21	66	657
99247	21	66	734
99248	21	66	790
99249	21	66	817
99250	21	66	923
99251	21	66	951
99252	21	66	1009
99253	21	66	1161
99254	21	66	1608
99255	21	66	1808
99256	21	66	2404
99257	21	66	2804
99258	21	66	2865
99259	21	66	2890
99260	21	66	3582
99261	21	66	3657
99262	21	66	4511
99263	21	66	4535
99264	21	66	4789
99265	21	66	4932
99266	21	66	4997
99267	21	66	5074
99268	21	66	5446
99269	21	66	6107
99270	21	66	6125
99271	21	66	6242
99272	21	66	6388
99273	21	66	6388
99274	21	66	6514
99275	295	307	112
99276	295	307	175
99277	295	307	418
99278	295	307	444
99279	295	307	480
99280	295	307	630
99281	295	307	633
99282	295	307	762
99283	295	307	803
99284	295	307	859
99285	295	307	907
99286	295	307	1251
99287	295	307	1357
99288	295	307	1460
99289	295	307	1827
99290	295	307	1836
99291	295	307	2399
99292	295	307	2600
99293	295	307	2623
99294	295	307	2652
99295	295	307	2703
99296	295	307	2894
99297	295	307	3461
99298	295	307	3490
99299	295	307	3634
99300	295	307	4198
99301	295	307	4423
99302	295	307	4638
99303	295	307	4793
99304	295	307	5156
99305	295	307	5340
99306	295	307	5891
99307	295	307	6123
99308	295	307	6124
99309	295	307	6148
99310	295	307	6474
99311	295	307	6536
99312	295	307	6583
99313	295	307	6795
99314	295	307	7232
99315	111	315	12
99316	111	315	899
99317	111	315	971
99318	111	315	1066
99319	111	315	1144
99320	111	315	1158
99321	111	315	1245
99322	111	315	1449
99323	111	315	1619
99324	111	315	1659
99325	111	315	1811
99326	111	315	1942
99327	111	315	2893
99328	111	315	2983
99329	111	315	3111
99330	111	315	3162
99331	111	315	3371
99332	111	315	3463
99333	111	315	4024
99334	111	315	4141
99335	111	315	4394
99336	111	315	4396
99337	111	315	4407
99338	111	315	4541
99339	111	315	4682
99340	111	315	4807
99341	111	315	5292
99342	111	315	5946
99343	111	315	6072
99344	111	315	6125
99345	111	315	6392
99346	111	315	6680
99347	111	315	7282
99348	107	286	61
99349	107	286	161
99350	107	286	196
99351	107	286	460
99352	107	286	461
99353	107	286	524
99354	107	286	570
99355	107	286	768
99356	107	286	924
99357	107	286	1424
99358	107	286	1446
99359	107	286	1457
99360	107	286	1612
99361	107	286	1841
99362	107	286	2071
99363	107	286	2837
99364	107	286	3448
99365	107	286	3508
99366	107	286	3751
99367	107	286	3833
99368	107	286	3898
99369	107	286	3929
99370	107	286	3947
99371	107	286	4456
99372	107	286	4465
99373	107	286	5622
99374	107	286	5744
99375	107	286	5983
99376	107	286	6212
99377	107	286	6321
99378	107	286	6410
99379	107	286	6507
99380	107	286	6865
99381	265	280	429
99382	265	280	481
99383	265	280	516
99384	265	280	1029
99385	265	280	1047
99386	265	280	1134
99387	265	280	1783
99388	265	280	1849
99389	265	280	2701
99390	265	280	2740
99391	265	280	2775
99392	265	280	3676
99393	265	280	3903
99394	265	280	4431
99395	265	280	4437
99396	265	280	4499
99397	265	280	4514
99398	265	280	4592
99399	265	280	4796
99400	265	280	4838
99401	265	280	5095
99402	265	280	5211
99403	265	280	5496
99404	265	280	5525
99405	265	280	5613
99406	265	280	5615
99407	265	280	5911
99408	265	280	6137
99409	265	280	6145
99410	265	280	6255
99411	265	280	6374
99412	265	280	6454
99413	265	280	6706
99414	265	280	6762
99415	81	280	348
99416	81	280	607
99417	81	280	771
99418	81	280	862
99419	81	280	1015
99420	81	280	1215
99421	81	280	1220
99422	81	280	1259
99423	81	280	1279
99424	81	280	1366
99425	81	280	1835
99426	81	280	2524
99427	81	280	2530
99428	81	280	2667
99429	81	280	2667
99430	81	280	2776
99431	81	280	2878
99432	81	280	2924
99433	81	280	3018
99434	81	280	3156
99435	81	280	3231
99436	81	280	3578
99437	81	280	3622
99438	81	280	3995
99439	81	280	4195
99440	81	280	4228
99441	81	280	4476
99442	81	280	4728
99443	81	280	5521
99444	81	280	6091
99445	81	280	6341
99446	72	241	24
99447	72	241	32
99448	72	241	35
99449	72	241	347
99450	72	241	355
99451	72	241	418
99452	72	241	427
99453	72	241	518
99454	72	241	600
99455	72	241	721
99456	72	241	851
99457	72	241	917
99458	72	241	1010
99459	72	241	1283
99460	72	241	1368
99461	72	241	1728
99462	72	241	1921
99463	72	241	2602
99464	72	241	2897
99465	72	241	2904
99466	72	241	2975
99467	72	241	3356
99468	72	241	3373
99469	72	241	3955
99470	72	241	4003
99471	72	241	4165
99472	72	241	4481
99473	72	241	4486
99474	72	241	4523
99475	72	241	4537
99476	72	241	4538
99477	72	241	4842
99478	72	241	4877
99479	72	241	4914
99480	72	241	5441
99481	72	241	5823
99482	72	241	5884
99483	72	241	6428
99484	264	286	388
99485	264	286	518
99486	264	286	975
99487	264	286	1352
99488	264	286	1556
99489	264	286	1725
99490	264	286	1982
99491	264	286	1982
99492	264	286	2204
99493	264	286	2214
99494	264	286	2342
99495	264	286	2376
99496	264	286	2401
99497	264	286	2691
99498	264	286	2922
99499	264	286	3005
99500	264	286	3013
99501	264	286	3167
99502	264	286	3377
99503	264	286	3743
99504	264	286	3782
99505	264	286	4503
99506	264	286	4511
99507	264	286	4582
99508	264	286	4891
99509	264	286	4960
99510	264	286	5101
99511	264	286	5569
99512	264	286	6025
99513	264	286	6107
99514	264	286	6144
99515	264	286	6220
99516	295	325	15
99517	295	325	163
99518	295	325	238
99519	295	325	529
99520	295	325	1157
99521	295	325	1158
99522	295	325	1179
99523	295	325	1258
99524	295	325	1336
99525	295	325	1350
99526	295	325	1547
99527	295	325	1657
99528	295	325	1799
99529	295	325	1989
99530	295	325	2425
99531	295	325	2674
99532	295	325	2704
99533	295	325	2882
99534	295	325	2964
99535	295	325	3057
99536	295	325	3078
99537	295	325	3133
99538	295	325	3195
99539	295	325	3494
99540	295	325	3588
99541	295	325	3793
99542	295	325	4511
99543	295	325	4524
99544	295	325	5375
99545	295	325	6047
99546	295	325	6122
99547	295	325	6281
99548	16	297	575
99549	16	297	579
99550	16	297	579
99551	16	297	651
99552	16	297	722
99553	16	297	833
99554	16	297	865
99555	16	297	903
99556	16	297	1020
99557	16	297	1275
99558	16	297	1279
99559	16	297	1413
99560	16	297	1443
99561	16	297	1444
99562	16	297	1654
99563	16	297	1662
99564	16	297	1976
99565	16	297	2372
99566	16	297	2537
99567	16	297	2560
99568	16	297	2635
99569	16	297	2710
99570	16	297	2841
99571	16	297	3024
99572	16	297	3286
99573	16	297	3520
99574	16	297	3552
99575	16	297	3781
99576	16	297	4044
99577	16	297	4185
99578	16	297	4507
99579	16	297	4515
99580	16	297	4536
99581	16	297	4685
99582	16	297	4746
99583	16	297	4783
99584	16	297	4909
99585	16	297	4910
99586	16	297	6117
99587	16	297	6181
99588	16	297	6687
99589	53	68	442
99590	53	68	679
99591	53	68	722
99592	53	68	783
99593	53	68	1104
99594	53	68	1448
99595	53	68	1471
99596	53	68	1760
99597	53	68	1908
99598	53	68	2167
99599	53	68	2535
99600	53	68	2559
99601	53	68	2688
99602	53	68	3448
99603	53	68	3499
99604	53	68	3645
99605	53	68	4014
99606	53	68	4507
99607	53	68	4960
99608	53	68	5283
99609	53	68	5603
99610	53	68	5708
99611	53	68	5886
99612	53	68	6111
99613	53	68	6147
99614	53	68	6437
99615	53	68	6689
99616	53	68	6709
99617	68	143	10
99618	68	143	294
99619	68	143	482
99620	68	143	540
99621	68	143	902
99622	68	143	979
99623	68	143	982
99624	68	143	1077
99625	68	143	2074
99626	68	143	2523
99627	68	143	2792
99628	68	143	2873
99629	68	143	3151
99630	68	143	3497
99631	68	143	3551
99632	68	143	3927
99633	68	143	3941
99634	68	143	3989
99635	68	143	4020
99636	68	143	4365
99637	68	143	4558
99638	68	143	4627
99639	68	143	4645
99640	68	143	4746
99641	68	143	4762
99642	68	143	5773
99643	68	143	5780
99644	68	143	5793
99645	68	143	6475
99646	68	143	6567
99647	68	143	6612
99648	68	143	6888
99649	151	297	101
99650	151	297	115
99651	151	297	248
99652	151	297	431
99653	151	297	436
99654	151	297	544
99655	151	297	665
99656	151	297	929
99657	151	297	1080
99658	151	297	1238
99659	151	297	1351
99660	151	297	1467
99661	151	297	1555
99662	151	297	1811
99663	151	297	2170
99664	151	297	2239
99665	151	297	2363
99666	151	297	2394
99667	151	297	2533
99668	151	297	2706
99669	151	297	2901
99670	151	297	3084
99671	151	297	3835
99672	151	297	4021
99673	151	297	4791
99674	151	297	5238
99675	151	297	5441
99676	151	297	6084
99677	151	297	6317
99678	151	297	6997
99679	151	297	7059
99680	151	309	458
99681	151	309	459
99682	151	309	548
99683	151	309	746
99684	151	309	931
99685	151	309	1044
99686	151	309	1049
99687	151	309	1074
99688	151	309	1447
99689	151	309	1781
99690	151	309	1824
99691	151	309	2039
99692	151	309	2683
99693	151	309	2825
99694	151	309	2872
99695	151	309	2924
99696	151	309	3017
99697	151	309	3028
99698	151	309	3059
99699	151	309	3120
99700	151	309	3184
99701	151	309	3632
99702	151	309	3777
99703	151	309	3999
99704	151	309	4183
99705	151	309	4481
99706	151	309	4507
99707	151	309	4605
99708	151	309	4721
99709	151	309	4910
99710	151	309	5121
99711	151	309	5370
99712	151	309	5816
99713	151	309	6134
99714	151	309	6151
99715	151	309	6491
99716	151	309	6511
99717	151	309	6922
99718	68	218	30
99719	68	218	536
99720	68	218	687
99721	68	218	707
99722	68	218	754
99723	68	218	1089
99724	68	218	1701
99725	68	218	2200
99726	68	218	2402
99727	68	218	2577
99728	68	218	2592
99729	68	218	3376
99730	68	218	4204
99731	68	218	4424
99732	68	218	4463
99733	68	218	5037
99734	68	218	5443
99735	68	218	5604
99736	68	218	6025
99737	68	218	6171
99738	68	218	6621
99739	94	145	301
99740	94	145	581
99741	94	145	621
99742	94	145	666
99743	94	145	775
99744	94	145	875
99745	94	145	923
99746	94	145	1111
99747	94	145	1151
99748	94	145	1265
99749	94	145	1279
99750	94	145	1331
99751	94	145	1480
99752	94	145	1514
99753	94	145	1745
99754	94	145	1825
99755	94	145	2104
99756	94	145	2270
99757	94	145	2643
99758	94	145	2797
99759	94	145	2865
99760	94	145	3027
99761	94	145	3420
99762	94	145	3555
99763	94	145	4206
99764	94	145	4653
99765	94	145	4710
99766	94	145	4939
99767	94	145	5264
99768	94	145	5485
99769	94	145	5921
99770	94	145	5930
99771	94	145	5945
99772	94	145	6068
99773	94	145	6105
99774	94	145	6477
99775	94	145	6642
99776	94	145	6685
99777	138	257	55
99778	138	257	84
99779	138	257	163
99780	138	257	710
99781	138	257	759
99782	138	257	794
99783	138	257	826
99784	138	257	841
99785	138	257	1177
99786	138	257	1285
99787	138	257	1285
99788	138	257	1979
99789	138	257	2014
99790	138	257	2703
99791	138	257	2773
99792	138	257	2837
99793	138	257	2930
99794	138	257	3302
99795	138	257	3407
99796	138	257	3701
99797	138	257	4288
99798	138	257	4598
99799	138	257	4850
99800	138	257	5442
99801	138	257	5497
99802	138	257	5509
99803	138	257	5617
99804	138	257	6019
99805	138	257	6022
99806	138	257	6115
99807	138	257	6141
99808	138	257	6282
99809	138	257	6480
99810	138	257	6523
99811	138	257	6541
99812	138	257	6618
99813	265	315	16
99814	265	315	85
99815	265	315	185
99816	265	315	725
99817	265	315	1129
99818	265	315	1218
99819	265	315	1457
99820	265	315	1549
99821	265	315	1801
99822	265	315	1881
99823	265	315	1985
99824	265	315	2131
99825	265	315	2527
99826	265	315	2547
99827	265	315	2697
99828	265	315	2715
99829	265	315	2867
99830	265	315	3148
99831	265	315	3230
99832	265	315	3233
99833	265	315	3688
99834	265	315	3879
99835	265	315	4019
99836	265	315	4215
99837	265	315	4413
99838	265	315	4449
99839	265	315	4596
99840	265	315	4901
99841	265	315	4904
99842	265	315	5260
99843	265	315	5806
99844	265	315	5962
99845	265	315	5996
99846	265	315	6113
99847	265	315	6126
99848	265	315	6135
99849	265	315	7164
99850	297	300	224
99851	297	300	241
99852	297	300	494
99853	297	300	526
99854	297	300	581
99855	297	300	585
99856	297	300	611
99857	297	300	646
99858	297	300	789
99859	297	300	920
99860	297	300	988
99861	297	300	1109
99862	297	300	1164
99863	297	300	1312
99864	297	300	1378
99865	297	300	2381
99866	297	300	2546
99867	297	300	2596
99868	297	300	2864
99869	297	300	2872
99870	297	300	2912
99871	297	300	3418
99872	297	300	4005
99873	297	300	4264
99874	297	300	4516
99875	297	300	4568
99876	297	300	4656
99877	297	300	4741
99878	297	300	4820
99879	297	300	5765
99880	297	300	5960
99881	297	300	5965
99882	297	300	6048
99883	297	300	6623
99884	297	300	6687
99885	297	300	7319
99886	121	315	231
99887	121	315	412
99888	121	315	573
99889	121	315	1047
99890	121	315	1059
99891	121	315	1746
99892	121	315	2392
99893	121	315	2616
99894	121	315	2885
99895	121	315	2901
99896	121	315	2991
99897	121	315	3063
99898	121	315	3067
99899	121	315	3444
99900	121	315	3814
99901	121	315	4502
99902	121	315	4522
99903	121	315	4578
99904	121	315	4809
99905	121	315	4948
99906	121	315	5350
99907	121	315	6053
99908	121	315	6097
99909	121	315	6338
99910	121	315	6542
99911	30	297	94
99912	30	297	187
99913	30	297	430
99914	30	297	515
99915	30	297	1234
99916	30	297	1249
99917	30	297	1933
99918	30	297	2575
99919	30	297	2856
99920	30	297	3209
99921	30	297	3620
99922	30	297	4336
99923	30	297	4517
99924	30	297	4535
99925	30	297	4661
99926	30	297	4790
99927	30	297	4803
99928	30	297	4862
99929	30	297	5173
99930	30	297	5823
99931	30	297	5988
99932	30	297	6127
99933	30	297	6410
99934	30	297	6421
99935	30	297	6453
99936	30	297	6816
99937	30	297	7137
99938	30	297	7286
99939	295	324	57
99940	295	324	164
99941	295	324	475
99942	295	324	631
99943	295	324	1180
99944	295	324	1350
99945	295	324	1643
99946	295	324	2039
99947	295	324	2417
99948	295	324	2611
99949	295	324	2653
99950	295	324	2778
99951	295	324	2838
99952	295	324	2896
99953	295	324	2933
99954	295	324	3188
99955	295	324	3492
99956	295	324	3614
99957	295	324	3722
99958	295	324	3993
99959	295	324	4404
99960	295	324	4529
99961	295	324	4713
99962	295	324	5565
99963	295	324	5908
99964	295	324	5915
99965	295	324	6113
99966	295	324	6685
99967	295	324	7163
99968	41	280	114
99969	41	280	409
99970	41	280	433
99971	41	280	593
99972	41	280	655
99973	41	280	1036
99974	41	280	1086
99975	41	280	1105
99976	41	280	1127
99977	41	280	1494
99978	41	280	1621
99979	41	280	1652
99980	41	280	1806
99981	41	280	1983
99982	41	280	2024
99983	41	280	2219
99984	41	280	2391
99985	41	280	2485
99986	41	280	2669
99987	41	280	2808
99988	41	280	2899
99989	41	280	3175
99990	41	280	3677
99991	41	280	4223
99992	41	280	4233
99993	41	280	4557
99994	41	280	4922
99995	41	280	5043
99996	41	280	5319
99997	41	280	6114
99998	41	280	6138
99999	41	280	6394
100000	41	280	6422
100001	41	280	6576
100002	41	280	6656
100003	41	280	6716
100004	41	280	7153
100005	136	226	384
100006	136	226	456
100007	136	226	473
100008	136	226	535
100009	136	226	982
100010	136	226	1267
100011	136	226	1322
100012	136	226	1366
100013	136	226	1509
100014	136	226	1654
100015	136	226	1965
100016	136	226	2325
100017	136	226	2713
100018	136	226	2832
100019	136	226	3505
100020	136	226	3535
100021	136	226	3892
100022	136	226	3913
100023	136	226	4154
100024	136	226	4213
100025	136	226	4453
100026	136	226	4530
100027	136	226	5536
100028	136	226	5559
100029	136	226	5576
100030	136	226	5615
100031	136	226	5772
100032	136	226	6019
100033	136	226	6141
100034	136	226	6319
100035	136	226	6362
100036	136	226	6431
100037	136	226	6789
100038	321	324	50
100039	321	324	132
100040	321	324	629
100041	321	324	689
100042	321	324	759
100043	321	324	771
100044	321	324	1039
100045	321	324	1290
100046	321	324	1320
100047	321	324	1430
100048	321	324	1633
100049	321	324	1642
100050	321	324	1708
100051	321	324	1969
100052	321	324	2522
